timestamp,x_g,y_g,f_g
2026-12-05T11:21:37.826,0.0000,-0.8900,1.0000
2026-12-05T11:21:37.919,0.0000,-0.9400,1.0000
2026-12-05T11:21:38.005,-0.0500,-0.8900,1.0000
2026-12-05T11:21:38.107,0.0000,-0.9400,1.0000
2026-12-05T11:21:38.229,0.0000,-0.9400,1.0000
2026-12-05T11:21:38.313,0.0000,-0.9400,1.0000
2026-12-05T11:21:38.432,-0.0500,-0.8400,1.0000
2026-12-05T11:21:38.518,0.0000,-0.8900,1.0000
2026-12-05T11:21:38.621,0.0000,-0.9400,1.0000
2026-12-05T11:21:38.745,0.0000,-0.9400,1.0000
2026-12-05T11:21:38.837,0.0000,-0.8900,1.0000
2026-12-05T11:21:38.947,0.0000,-0.9400,1.0000
2026-12-05T11:21:39.030,-0.0500,-0.8900,1.0000
2026-12-05T11:21:39.149,-0.0500,-0.9400,1.0000
2026-12-05T11:21:39.244,0.0000,-0.8400,1.0000
2026-12-05T11:21:39.355,0.0500,-0.8400,1.0000
2026-12-05T11:21:39.438,0.0000,-0.8900,1.0000
2026-12-05T11:21:39.560,0.0000,-0.8900,1.0000
2026-12-05T11:21:39.654,0.0000,-0.9400,1.0000
2026-12-05T11:21:39.745,0.0000,-0.8900,1.0000
2026-12-05T11:21:39.856,0.0000,-0.8900,1.0000
2026-12-05T11:21:39.967,-0.0500,-0.9400,1.0000
2026-12-05T11:21:40.075,0.0500,-0.8900,1.0000
2026-12-05T11:21:40.160,0.0500,-0.8900,1.0000
2026-12-05T11:21:40.263,0.0500,-0.9400,1.0000
2026-12-05T11:21:40.367,0.0500,-0.8400,1.0000
2026-12-05T11:21:40.480,0.0000,-0.9400,1.0000
2026-12-05T11:21:40.569,0.0000,-0.9400,1.0000
2026-12-05T11:21:40.673,0.0000,-0.8900,1.0000
2026-12-05T11:21:40.825,-0.0500,-0.8400,1.0000
2026-12-05T11:21:40.886,0.0000,-0.8900,1.0000
2026-12-05T11:21:41.268,0.0000,-0.8900,1.0000
2026-12-05T11:21:41.290,-0.0500,-0.8900,1.0000
2026-12-05T11:21:41.301,0.0000,-0.8900,1.0000
2026-12-05T11:21:41.362,0.0000,-0.9400,1.0000
2026-12-05T11:21:41.393,0.0000,-0.8900,1.0000
2026-12-05T11:21:41.498,-0.0500,-0.8900,1.0000
2026-12-05T11:21:41.592,0.0000,-0.9400,1.0000
2026-12-05T11:21:41.695,-0.0500,-0.9400,1.0000
2026-12-05T11:21:41.799,0.0000,-0.8900,1.0000
2026-12-05T11:21:41.900,0.0500,-0.9400,1.0000
2026-12-05T11:21:42.024,0.0000,-0.8400,1.0000
2026-12-05T11:21:42.107,0.0000,-0.9400,1.0000
2026-12-05T11:21:42.227,-0.0500,-0.8400,1.0000
2026-12-05T11:21:42.321,0.0000,-0.8900,1.0000
2026-12-05T11:21:42.411,-0.0500,-0.8900,1.0000
2026-12-05T11:21:42.525,0.0000,-0.9400,1.0000
2026-12-05T11:21:42.616,0.0500,-0.8900,1.0000
2026-12-05T11:21:42.729,0.0000,-0.8900,1.0000
2026-12-05T11:21:42.839,0.0900,-0.8900,1.0000
2026-12-05T11:21:42.924,0.0000,-0.9400,1.0000
2026-12-05T11:21:43.026,-0.0500,-0.9400,1.0000
2026-12-05T11:21:43.127,-0.0500,-0.8900,1.0000
2026-12-05T11:21:43.231,0.0000,-0.8900,1.0000
2026-12-05T11:21:43.334,0.0000,-0.8900,1.0000
2026-12-05T11:21:43.451,0.0000,-0.8900,1.0000
2026-12-05T11:21:43.538,0.0000,-0.8400,1.0000
2026-12-05T11:21:43.641,0.0000,-0.8900,1.0000
2026-12-05T11:21:43.746,0.0000,-0.8900,1.0000
2026-12-05T11:21:43.844,0.0000,-0.8400,1.0000
2026-12-05T11:21:43.970,0.0000,-0.8400,1.0000
2026-12-05T11:21:44.066,-0.0500,-0.9400,1.0000
2026-12-05T11:21:44.151,0.0000,-0.8400,1.0000
2026-12-05T11:21:44.253,0.0500,-0.8900,1.0000
2026-12-05T11:21:44.357,-0.0500,-0.8900,1.0000
2026-12-05T11:21:44.459,-0.0500,-0.8900,1.0000
2026-12-05T11:21:44.562,0.0000,-0.9400,1.0000
2026-12-05T11:21:44.662,0.0000,-0.8900,1.0000
2026-12-05T11:21:44.783,0.0500,-0.9400,1.0000
2026-12-05T11:21:44.892,0.0000,-0.8900,1.0000
2026-12-05T11:21:44.970,-0.0500,-0.8900,1.0000
2026-12-05T11:21:45.073,0.0000,-0.9400,1.0000
2026-12-05T11:21:45.176,0.0000,-0.8900,1.0000
2026-12-05T11:21:45.278,0.0000,-0.8900,1.0000
2026-12-05T11:21:45.380,0.0500,-0.9400,1.0000
2026-12-05T11:21:45.503,-0.0500,-0.9400,1.0000
2026-12-05T11:21:45.598,-0.0500,-0.9400,1.0000
2026-12-05T11:21:45.709,0.0000,-0.8400,1.0000
2026-12-05T11:21:45.788,0.0000,-0.8900,1.0000
2026-12-05T11:21:45.897,-0.0500,-0.8900,1.0000
2026-12-05T11:21:45.993,-0.0500,-0.8900,1.0000
2026-12-05T11:21:46.096,0.0000,-0.8900,1.0000
2026-12-05T11:21:46.197,0.0000,-0.9400,1.0000
2026-12-05T11:21:46.299,0.0500,-0.8900,1.0000
2026-12-05T11:21:46.402,0.0500,-0.8900,1.0000
2026-12-05T11:21:46.527,-0.0900,-0.9400,1.0000
2026-12-05T11:21:46.607,0.0000,-0.8900,1.0000
2026-12-05T11:21:46.730,0.0500,-0.8900,1.0000
2026-12-05T11:21:46.825,0.0000,-0.9400,1.0000
2026-12-05T11:21:46.914,-0.0500,-0.9400,1.0000
2026-12-05T11:21:47.040,0.0000,-0.9400,1.0000
2026-12-05T11:21:47.135,-0.0500,-0.8900,1.0000
2026-12-05T11:21:47.221,-0.0500,-0.8400,1.0000
2026-12-05T11:21:47.324,-0.0500,-0.8400,1.0000
2026-12-05T11:21:47.426,0.0500,-0.8900,1.0000
2026-12-05T11:21:47.541,0.0000,-0.8900,1.0000
2026-12-05T11:21:47.640,0.0000,-0.8900,1.0000
2026-12-05T11:21:47.734,0.0000,-0.9400,1.0000
2026-12-05T11:21:47.835,0.0000,-0.8900,1.0000
2026-12-05T11:21:47.938,-0.0500,-0.8400,1.0000
2026-12-05T11:21:48.041,0.0000,-0.9400,1.0000
2026-12-05T11:21:48.143,-0.0500,-0.8900,1.0000
2026-12-05T11:21:48.245,0.0000,-0.8900,1.0000
2026-12-05T11:21:48.347,-0.0500,-0.8900,1.0000
2026-12-05T11:21:48.450,-0.0500,-0.8900,1.0000
2026-12-05T11:21:48.552,0.0000,-0.9400,1.0000
2026-12-05T11:21:48.654,-0.0500,-0.8900,1.0000
2026-12-05T11:21:48.756,0.0500,-0.8900,1.0000
2026-12-05T11:21:48.858,-0.0500,-0.9400,1.0000
2026-12-05T11:21:48.961,0.0000,-0.8900,1.0000
2026-12-05T11:21:49.063,0.0000,-0.9400,1.0000
2026-12-05T11:21:49.165,-0.0500,-0.9400,1.0000
2026-12-05T11:21:49.268,-0.0500,-0.8400,1.0000
2026-12-05T11:21:49.369,0.0000,-0.8900,1.0000
2026-12-05T11:21:49.471,0.0000,-0.8900,1.0000
2026-12-05T11:21:49.584,0.0000,-0.8400,1.0000
2026-12-05T11:21:49.693,0.0000,-0.9400,1.0000
2026-12-05T11:21:49.788,-0.0500,-0.9400,1.0000
2026-12-05T11:21:49.898,-0.0500,-0.8900,1.0000
2026-12-05T11:21:49.985,-0.0500,-0.8900,1.0000
2026-12-05T11:21:50.086,-0.0500,-0.9400,1.0000
2026-12-05T11:21:50.188,0.0000,-0.8000,1.0000
2026-12-05T11:21:50.308,-0.0500,-0.9400,1.0000
2026-12-05T11:21:50.403,0.0000,-0.9400,1.0000
2026-12-05T11:21:50.496,-0.0500,-0.8900,1.0000
2026-12-05T11:21:50.598,0.0500,-0.8900,1.0000
2026-12-05T11:21:50.701,-0.0500,-0.8900,1.0000
2026-12-05T11:21:50.801,0.0500,-0.8900,1.0000
2026-12-05T11:21:50.921,0.0000,-0.8900,1.0000
2026-12-05T11:21:51.017,-0.0500,-0.8900,1.0000
2026-12-05T11:21:51.112,0.0000,-0.8400,1.0000
2026-12-05T11:21:51.218,0.0000,-0.8900,1.0000
2026-12-05T11:21:51.314,-0.0500,-0.8900,1.0000
2026-12-05T11:21:51.416,-0.0900,-0.9400,1.0000
2026-12-05T11:21:51.519,-0.0500,-0.8900,1.0000
2026-12-05T11:21:51.621,0.0500,-0.8900,1.0000
2026-12-05T11:21:51.724,-0.0500,-0.9400,1.0000
2026-12-05T11:21:51.839,0.0500,-0.8900,1.0000
2026-12-05T11:21:51.951,0.0000,-0.8400,1.0000
2026-12-05T11:21:52.030,0.0000,-0.8900,1.0000
2026-12-05T11:21:52.133,0.0000,-0.9400,1.0000
2026-12-05T11:21:52.235,0.0000,-0.9400,1.0000
2026-12-05T11:21:52.360,0.0000,-0.8900,1.0000
2026-12-05T11:21:52.440,-0.0500,-0.8900,1.0000
2026-12-05T11:21:52.542,0.0000,-0.8900,1.0000
2026-12-05T11:21:52.642,-0.0500,-0.9400,1.0000
2026-12-05T11:21:52.746,0.0000,-0.8900,1.0000
2026-12-05T11:21:52.849,-0.0500,-0.9400,1.0000
2026-12-05T11:21:52.951,0.0000,-0.9400,1.0000
2026-12-05T11:21:53.052,0.0500,-0.9400,1.0000
2026-12-05T11:21:53.154,-0.0500,-0.9400,1.0000
2026-12-05T11:21:53.274,-0.0500,-0.9400,1.0000
2026-12-05T11:21:53.360,0.0000,-0.9400,1.0000
2026-12-05T11:21:53.463,0.0000,-0.8400,1.0000
2026-12-05T11:21:53.574,0.0000,-0.8400,1.0000
2026-12-05T11:21:53.665,0.0000,-0.8900,1.0000
2026-12-05T11:21:53.769,0.0000,-0.8900,1.0000
2026-12-05T11:21:53.872,0.0000,-0.8900,1.0000
2026-12-05T11:21:53.974,0.0000,-0.9400,1.0000
2026-12-05T11:21:54.091,0.0000,-0.8900,1.0000
2026-12-05T11:21:54.201,0.0000,-0.9400,1.0000
2026-12-05T11:21:54.295,0.0000,-0.8900,1.0000
2026-12-05T11:21:54.406,0.0000,-0.8400,1.0000
2026-12-05T11:21:54.501,-0.0500,-0.8900,1.0000
2026-12-05T11:21:54.587,0.0000,-0.8900,1.0000
2026-12-05T11:21:54.691,0.0000,-0.9800,1.0000
2026-12-05T11:21:54.814,0.0000,-0.9400,1.0000
2026-12-05T11:21:54.909,-0.0500,-0.8400,1.0000
2026-12-05T11:21:54.997,-0.0500,-0.8900,1.0000
2026-12-05T11:21:55.109,0.0500,-0.8900,1.0000
2026-12-05T11:21:55.201,0.0000,-0.9400,1.0000
2026-12-05T11:21:55.318,-0.0500,-0.9400,1.0000
2026-12-05T11:21:55.405,0.0000,-0.8900,1.0000
2026-12-05T11:21:55.522,-0.0500,-0.9400,1.0000
2026-12-05T11:21:55.609,-0.0500,-0.9400,1.0000
2026-12-05T11:21:55.713,0.0000,-0.8900,1.0000
2026-12-05T11:21:55.813,-0.0500,-0.8900,1.0000
2026-12-05T11:21:55.916,-0.0500,-0.8900,1.0000
2026-12-05T11:21:56.035,0.0500,-0.8900,1.0000
2026-12-05T11:21:56.144,0.0000,-0.9400,1.0000
2026-12-05T11:21:56.239,0.0500,-0.8400,1.0000
2026-12-05T11:21:56.324,-0.0500,-0.8900,1.0000
2026-12-05T11:21:56.429,0.0000,-0.9400,1.0000
2026-12-05T11:21:56.552,-0.0500,-0.8900,1.0000
2026-12-05T11:21:56.645,0.0500,-0.9400,1.0000
2026-12-05T11:21:56.737,0.0000,-0.8900,1.0000
2026-12-05T11:21:56.865,0.0500,-0.8900,1.0000
2026-12-05T11:21:56.957,0.0000,-0.8900,1.0000
2026-12-05T11:21:57.065,0.0000,-0.9400,1.0000
2026-12-05T11:21:57.159,0.0000,-0.8900,1.0000
2026-12-05T11:21:57.267,-0.0500,-0.8900,1.0000
2026-12-05T11:21:57.350,0.0500,-0.9400,1.0000
2026-12-05T11:21:57.457,0.0500,-0.9400,1.0000
2026-12-05T11:21:57.562,-0.0500,-0.9400,1.0000
2026-12-05T11:21:57.676,0.0000,-0.8900,1.0000
2026-12-05T11:21:57.784,-0.0500,-0.9400,1.0000
2026-12-05T11:21:57.868,0.0000,-0.8900,1.0000
2026-12-05T11:21:57.970,0.0500,-0.8400,1.0000
2026-12-05T11:21:58.094,0.0000,-0.8900,1.0000
2026-12-05T11:21:58.174,-0.0500,-0.9400,1.0000
2026-12-05T11:21:58.277,0.0000,-0.8900,1.0000
2026-12-05T11:21:58.378,0.0000,-0.9400,1.0000
2026-12-05T11:21:58.504,0.0000,-0.9400,1.0000
2026-12-05T11:21:58.585,0.0000,-0.8900,1.0000
2026-12-05T11:21:58.706,0.0000,-0.8900,1.0000
2026-12-05T11:21:58.790,0.0000,-0.8900,1.0000
2026-12-05T11:21:58.892,0.0000,-0.8900,1.0000
2026-12-05T11:21:59.015,0.0000,-0.9400,1.0000
2026-12-05T11:21:59.109,-0.0500,-0.8900,1.0000
2026-12-05T11:21:59.219,-0.0500,-0.8900,1.0000
2026-12-05T11:21:59.300,0.0500,-0.8900,1.0000
2026-12-05T11:21:59.402,-0.0500,-0.9400,1.0000
2026-12-05T11:21:59.520,0.0000,-0.8900,1.0000
2026-12-05T11:21:59.631,-0.0500,-0.8900,1.0000
2026-12-05T11:21:59.724,0.0000,-0.8900,1.0000
2026-12-05T11:21:59.811,0.0000,-0.8900,1.0000
2026-12-05T11:21:59.914,0.0000,-0.9400,1.0000
2026-12-05T11:22:00.035,-0.0500,-0.8900,1.0000
2026-12-05T11:22:00.119,-0.0500,-0.9400,1.0000
2026-12-05T11:22:00.222,0.0000,-0.8900,1.0000
2026-12-05T11:22:00.323,0.0000,-0.8900,1.0000
2026-12-05T11:22:00.426,-0.0500,-0.9400,1.0000
2026-12-05T11:22:00.552,-0.0500,-0.9400,1.0000
2026-12-05T11:22:00.631,0.0000,-0.8900,1.0000
2026-12-05T11:22:00.755,-0.0500,-0.8900,1.0000
2026-12-05T11:22:00.836,0.0000,-0.8400,1.0000
2026-12-05T11:22:00.937,0.0000,-0.8400,1.0000
2026-12-05T11:22:01.040,0.0000,-0.9400,1.0000
2026-12-05T11:22:01.161,0.0500,-0.8900,1.0000
2026-12-05T11:22:01.246,-0.0500,-0.9400,1.0000
2026-12-05T11:22:01.365,0.0500,-0.8900,1.0000
2026-12-05T11:22:01.460,0.0000,-0.8900,1.0000
2026-12-05T11:22:01.553,0.0500,-0.8900,1.0000
2026-12-05T11:22:01.665,0.0000,-0.9400,1.0000
2026-12-05T11:22:01.758,0.0000,-0.8400,1.0000
2026-12-05T11:22:01.869,0.0000,-0.8400,1.0000
2026-12-05T11:22:01.962,0.0500,-0.8900,1.0000
2026-12-05T11:22:02.064,0.0500,-0.8900,1.0000
2026-12-05T11:22:02.183,-0.0500,-0.9400,1.0000
2026-12-05T11:22:02.291,0.0500,-0.8900,1.0000
2026-12-05T11:22:02.372,-0.0500,-0.9400,1.0000
2026-12-05T11:22:02.512,-0.0500,-0.8900,1.0000
2026-12-05T11:22:02.576,0.0000,-0.8400,1.0000
2026-12-05T11:22:02.698,0.0500,-0.8900,1.0000
2026-12-05T11:22:02.781,0.0000,-0.8900,1.0000
2026-12-05T11:22:02.883,0.0000,-0.9400,1.0000
2026-12-05T11:22:02.985,0.0000,-0.8900,1.0000
2026-12-05T11:22:03.088,0.0000,-0.8900,1.0000
2026-12-05T11:22:03.214,0.0000,-0.8900,1.0000
2026-12-05T11:22:03.307,0.0000,-0.8900,1.0000
2026-12-05T11:22:03.416,0.0000,-0.9400,1.0000
2026-12-05T11:22:03.510,0.0000,-0.9400,1.0000
2026-12-05T11:22:03.619,0.0000,-0.9400,1.0000
2026-12-05T11:22:03.713,-0.0500,-0.8900,1.0000
2026-12-05T11:22:03.803,-0.0900,-0.8400,1.0000
2026-12-05T11:22:03.906,0.0000,-0.8400,1.0000
2026-12-05T11:22:04.025,0.0000,-0.8400,1.0000
2026-12-05T11:22:04.119,-0.0500,-0.8900,1.0000
2026-12-05T11:22:04.213,-0.0900,-0.8900,1.0000
2026-12-05T11:22:04.339,-0.0500,-0.8900,1.0000
2026-12-05T11:22:04.434,-0.0500,-0.8900,1.0000
2026-12-05T11:22:04.544,0.0000,-0.9400,1.0000
2026-12-05T11:22:04.624,-0.0500,-0.8400,1.0000
2026-12-05T11:22:04.749,0.0000,-0.8900,1.0000
2026-12-05T11:22:04.842,-0.0900,-0.8900,1.0000
2026-12-05T11:22:04.929,-0.0500,-0.8900,1.0000
2026-12-05T11:22:05.045,0.0500,-0.8900,1.0000
2026-12-05T11:22:05.134,-0.0500,-0.8900,1.0000
2026-12-05T11:22:05.236,0.0000,-0.8900,1.0000
2026-12-05T11:22:05.339,-0.0500,-0.8400,1.0000
2026-12-05T11:22:05.454,0.0500,-0.9400,1.0000
2026-12-05T11:22:05.543,0.0000,-0.8900,1.0000
2026-12-05T11:22:05.646,0.0000,-0.8900,1.0000
2026-12-05T11:22:05.766,0.0000,-0.8900,1.0000
2026-12-05T11:22:05.862,0.0000,-0.8900,1.0000
2026-12-05T11:22:05.970,0.0000,-0.8900,1.0000
2026-12-05T11:22:06.078,0.0000,-0.9400,1.0000
2026-12-05T11:22:06.171,-0.0500,-0.8900,1.0000
2026-12-05T11:22:06.260,-0.0500,-0.9400,1.0000
2026-12-05T11:22:06.373,0.0000,-0.8900,1.0000
2026-12-05T11:22:06.496,-0.0500,-0.8900,1.0000
2026-12-05T11:22:06.567,-0.0500,-0.8900,1.0000
2026-12-05T11:22:06.669,-0.0500,-0.8900,1.0000
2026-12-05T11:22:06.783,0.0000,-0.8900,1.0000
2026-12-05T11:22:06.892,-0.0500,-0.9400,1.0000
2026-12-05T11:22:06.976,-0.0500,-0.8900,1.0000
2026-12-05T11:22:07.094,0.0000,-0.8900,1.0000
2026-12-05T11:22:07.204,0.0000,-0.9400,1.0000
2026-12-05T11:22:07.283,0.0000,-0.9400,1.0000
2026-12-05T11:22:07.407,-0.0500,-0.8900,1.0000
2026-12-05T11:22:07.500,0.0000,-0.9400,1.0000
2026-12-05T11:22:07.590,0.0500,-0.8000,1.0000
2026-12-05T11:22:07.693,-0.0500,-0.9400,1.0000
2026-12-05T11:22:07.813,0.0000,-0.9400,1.0000
2026-12-05T11:22:07.897,-0.0500,-0.9400,1.0000
2026-12-05T11:22:07.999,0.0500,-0.9400,1.0000
2026-12-05T11:22:08.111,0.0000,-0.9400,1.0000
2026-12-05T11:22:08.222,0.0000,-0.8900,1.0000
2026-12-05T11:22:08.306,0.0000,-0.8900,1.0000
2026-12-05T11:22:08.425,-0.0500,-0.9400,1.0000
2026-12-05T11:22:08.534,0.0000,-0.9400,1.0000
2026-12-05T11:22:08.614,-0.0500,-0.9400,1.0000
2026-12-05T11:22:08.715,0.0000,-0.9400,1.0000
2026-12-05T11:22:08.818,-0.0500,-0.8900,1.0000
2026-12-05T11:22:08.920,0.0000,-0.9800,1.0000
2026-12-05T11:22:09.037,-0.0500,-0.9400,1.0000
2026-12-05T11:22:09.125,0.0000,-0.8900,1.0000
2026-12-05T11:22:09.227,-0.0500,-0.8900,1.0000
2026-12-05T11:22:09.330,0.0500,-0.8900,1.0000
2026-12-05T11:22:09.431,-0.0500,-0.9400,1.0000
2026-12-05T11:22:09.557,0.0500,-0.8900,1.0000
2026-12-05T11:22:09.637,-0.0500,-0.9400,1.0000
2026-12-05T11:22:09.739,0.0000,-0.8400,1.0000
2026-12-05T11:22:09.858,0.0000,-0.8900,1.0000
2026-12-05T11:22:09.953,-0.0500,-0.9400,1.0000
2026-12-05T11:22:10.064,0.0500,-0.8900,1.0000
2026-12-05T11:22:10.159,0.0000,-0.8900,1.0000
2026-12-05T11:22:10.250,0.0500,-0.9400,1.0000
2026-12-05T11:22:10.362,0.0000,-0.8900,1.0000
2026-12-05T11:22:10.454,-0.0500,-0.9400,1.0000
2026-12-05T11:22:10.557,-0.0900,-0.9400,1.0000
2026-12-05T11:22:10.660,0.0000,-0.8900,1.0000
2026-12-05T11:22:10.788,0.0000,-0.8900,1.0000
2026-12-05T11:22:10.878,-0.0500,-0.8900,1.0000
2026-12-05T11:22:10.991,0.0000,-0.8400,1.0000
2026-12-05T11:22:11.070,0.0000,-0.8900,1.0000
2026-12-05T11:22:11.171,0.0500,-0.8900,1.0000
2026-12-05T11:22:11.273,0.0000,-0.8400,1.0000
2026-12-05T11:22:11.375,0.0000,-0.8900,1.0000
2026-12-05T11:22:11.493,0.0000,-0.8900,1.0000
2026-12-05T11:22:11.603,0.0000,-0.8900,1.0000
2026-12-05T11:22:11.683,-0.0500,-0.9400,1.0000
2026-12-05T11:22:11.810,-0.0500,-0.8900,1.0000
2026-12-05T11:22:11.904,0.0000,-0.8900,1.0000
2026-12-05T11:22:12.001,0.0000,-0.9400,1.0000
2026-12-05T11:22:12.112,0.0000,-0.8900,1.0000
2026-12-05T11:22:12.194,0.0000,-0.9400,1.0000
2026-12-05T11:22:12.296,0.0500,-0.8900,1.0000
2026-12-05T11:22:12.398,0.0000,-0.8400,1.0000
2026-12-05T11:22:12.501,0.0500,-0.8900,1.0000
2026-12-05T11:22:12.605,0.0000,-0.8900,1.0000
2026-12-05T11:22:12.706,-0.0500,-0.9400,1.0000
2026-12-05T11:22:12.808,0.0000,-0.9400,1.0000
2026-12-05T11:22:12.932,0.0000,-0.8400,1.0000
2026-12-05T11:22:13.027,0.0500,-0.8900,1.0000
2026-12-05T11:22:13.138,0.0000,-0.8900,1.0000
2026-12-05T11:22:13.218,0.0000,-0.9400,1.0000
2026-12-05T11:22:13.320,0.0000,-0.9400,1.0000
2026-12-05T11:22:13.422,0.0000,-0.9400,1.0000
2026-12-05T11:22:13.534,-0.0500,-0.8900,1.0000
2026-12-05T11:22:13.627,0.0500,-0.8900,1.0000
2026-12-05T11:22:13.729,-0.0500,-0.8900,1.0000
2026-12-05T11:22:13.830,0.0000,-0.8400,1.0000
2026-12-05T11:22:13.958,0.0000,-0.9400,1.0000
2026-12-05T11:22:14.036,0.0000,-0.8900,1.0000
2026-12-05T11:22:14.163,0.0000,-0.9400,1.0000
2026-12-05T11:22:14.241,0.0000,-0.8900,1.0000
2026-12-05T11:22:14.352,0.0000,-0.8900,1.0000
2026-12-05T11:22:14.462,0.0000,-0.8900,1.0000
2026-12-05T11:22:14.548,0.0000,-0.9400,1.0000
2026-12-05T11:22:14.650,0.0500,-0.8900,1.0000
2026-12-05T11:22:14.777,0.0000,-0.8400,1.0000
2026-12-05T11:22:14.861,0.0000,-0.9400,1.0000
2026-12-05T11:22:14.982,0.0500,-0.9400,1.0000
2026-12-05T11:22:15.065,0.0000,-0.8900,1.0000
2026-12-05T11:22:15.189,0.0000,-0.9800,1.0000
2026-12-05T11:22:15.270,-0.0500,-0.8900,1.0000
2026-12-05T11:22:15.372,0.0500,-0.8900,1.0000
2026-12-05T11:22:15.475,0.0000,-0.9400,1.0000
2026-12-05T11:22:15.577,0.0000,-0.8400,1.0000
2026-12-05T11:22:15.679,-0.0500,-0.8900,1.0000
2026-12-05T11:22:15.804,0.0500,-0.8400,1.0000
2026-12-05T11:22:15.898,-0.0500,-0.9400,1.0000
2026-12-05T11:22:15.986,0.0000,-0.9400,1.0000
2026-12-05T11:22:16.103,-0.0900,-0.8400,1.0000
2026-12-05T11:22:16.190,0.0000,-0.8900,1.0000
2026-12-05T11:22:16.293,0.0500,-0.8900,1.0000
2026-12-05T11:22:16.420,-0.0500,-0.8400,1.0000
2026-12-05T11:22:16.498,0.0000,-0.8900,1.0000
2026-12-05T11:22:16.602,0.0000,-0.8900,1.0000
2026-12-05T11:22:16.704,0.0000,-0.8900,1.0000
2026-12-05T11:22:16.817,0.0000,-0.8900,1.0000
2026-12-05T11:22:16.908,0.0000,-0.8900,1.0000
2026-12-05T11:22:17.010,-0.0500,-0.9400,1.0000
2026-12-05T11:22:17.113,0.0500,-0.8900,1.0000
2026-12-05T11:22:17.236,0.0000,-0.8900,1.0000
2026-12-05T11:22:17.336,0.0000,-0.9400,1.0000
2026-12-05T11:22:17.421,-0.0500,-0.8900,1.0000
2026-12-05T11:22:17.537,-0.0500,-0.8900,1.0000
2026-12-05T11:22:17.625,0.0000,-0.8900,1.0000
2026-12-05T11:22:17.726,0.0500,-0.8900,1.0000
2026-12-05T11:22:17.850,0.0000,-0.8900,1.0000
2026-12-05T11:22:17.944,-0.0900,-0.8900,1.0000
2026-12-05T11:22:18.052,0.0000,-0.9400,1.0000
2026-12-05T11:22:18.135,0.0000,-0.8900,1.0000
2026-12-05T11:22:18.256,0.0000,-0.8900,1.0000
2026-12-05T11:22:18.341,-0.0500,-0.8900,1.0000
2026-12-05T11:22:18.459,-0.0500,-0.8900,1.0000
2026-12-05T11:22:18.545,-0.0500,-0.8900,1.0000
2026-12-05T11:22:18.648,-0.0500,-0.8900,1.0000
2026-12-05T11:22:18.750,-0.0500,-0.8400,1.0000
2026-12-05T11:22:18.852,0.0000,-0.8400,1.0000
2026-12-05T11:22:18.954,0.0500,-0.8900,1.0000
2026-12-05T11:22:19.072,0.0500,-0.8900,1.0000
2026-12-05T11:22:19.159,0.0000,-0.8900,1.0000
2026-12-05T11:22:19.304,0.0000,-0.8900,1.0000
2026-12-05T11:22:19.387,-0.0500,-0.9400,1.0000
2026-12-05T11:22:19.483,0.0000,-0.9800,1.0000
2026-12-05T11:22:19.569,0.0000,-0.9400,1.0000
2026-12-05T11:22:19.671,-0.0500,-0.9800,1.0000
2026-12-05T11:22:19.773,0.0000,-0.8900,1.0000
2026-12-05T11:22:19.876,0.0000,-0.8900,1.0000
2026-12-05T11:22:19.990,0.0000,-0.8400,1.0000
2026-12-05T11:22:20.080,-0.0500,-0.8900,1.0000
2026-12-05T11:22:20.183,-0.0500,-0.8900,1.0000
2026-12-05T11:22:20.285,0.0000,-0.9800,1.0000
2026-12-05T11:22:20.385,0.0000,-0.8900,1.0000
2026-12-05T11:22:20.490,-0.0500,-0.8900,1.0000
2026-12-05T11:22:20.592,0.0500,-0.8900,1.0000
2026-12-05T11:22:20.694,-0.0500,-0.8900,1.0000
2026-12-05T11:22:20.796,0.0000,-0.8900,1.0000
2026-12-05T11:22:20.920,0.0000,-0.8900,1.0000
2026-12-05T11:22:21.013,-0.0500,-0.8900,1.0000
2026-12-05T11:22:21.123,-0.0500,-0.8900,1.0000
2026-12-05T11:22:21.216,0.0000,-0.9400,1.0000
2026-12-05T11:22:21.308,0.0000,-0.8900,1.0000
2026-12-05T11:22:21.413,-0.0500,-0.8900,1.0000
2026-12-05T11:22:21.532,-0.0500,-0.9400,1.0000
2026-12-05T11:22:21.616,0.0000,-0.8900,1.0000
2026-12-05T11:22:21.717,-0.0500,-0.8900,1.0000
2026-12-05T11:22:21.843,0.0000,-0.8400,1.0000
2026-12-05T11:22:21.936,0.0000,-0.8400,1.0000
2026-12-05T11:22:22.024,-0.0500,-0.8900,1.0000
2026-12-05T11:22:22.127,-0.0500,-0.8900,1.0000
2026-12-05T11:22:22.247,0.0500,-0.8400,1.0000
2026-12-05T11:22:22.331,-0.0500,-0.8400,1.0000
2026-12-05T11:22:22.450,0.0000,-0.9400,1.0000
2026-12-05T11:22:22.560,0.0500,-0.8900,1.0000
2026-12-05T11:22:22.644,-0.0500,-0.8900,1.0000
2026-12-05T11:22:22.746,0.0000,-0.8900,1.0000
2026-12-05T11:22:22.871,0.0000,-0.8900,1.0000
2026-12-05T11:22:22.951,0.0000,-0.8900,1.0000
2026-12-05T11:22:23.077,-0.0500,-0.9400,1.0000
2026-12-05T11:22:23.155,-0.0500,-0.8400,1.0000
2026-12-05T11:22:23.288,0.0000,-0.8900,1.0000
2026-12-05T11:22:23.360,-0.0500,-0.8900,1.0000
